Date,brazil_equity_return,brazil_drawdown,brazil_realized_vol_21d,ewz_vs_spy_return,global_equity_return,fx_usdbrl_return,vix_return,vix_level,brazil_drawdown_pressure,brazil_vol_pressure,external_brazil_pressure,global_equity_pressure,fx_pressure,vix_pressure,multi_asset_stress_score,multi_asset_stress_regime
2014-02-04,0.015968090890809306,-0.08085872325358778,0.1923649285123828,0.02270917561291741,0.007004099629296823,0.006151165621032462,-0.10867536686880352,19.110000610351562,1.4136148310976246,,0.0,0.0,0.7158413007370661,0.0,0.4258912263669382,calm
2014-02-05,-0.005893919442689466,-0.08627606789518183,0.1901573860979809,-0.0007886973982377254,-0.001254109003697157,-0.012637495184574798,0.04395605053685214,19.950000762939453,1.5028569205219062,,0.0,0.0,0.0,0.29154201558692605,0.3588797872217665,calm
2014-02-06,0.024813290090046625,-0.06360357090564694,0.21387951506404332,0.01956547918497953,0.013187628689087072,-0.004529596391541046,-0.13634090810442445,17.229999542236328,0.6515012316389981,,0.0,0.0,0.0,0.0,0.13030024632779963,calm
2014-02-07,0.0072851974700554045,-0.056781738009439864,0.20256494691583124,-0.00545837911436009,0.012395620893476345,-0.0066792038381858765,-0.11259429088362605,15.289999961853027,0.3894057622170478,,0.3904168409893491,0.0,0.0,0.0,0.15596452064127936,calm
2014-02-10,-0.010210584117729349,-0.0664125474148729,0.2041646136405808,-0.01783014193637189,0.00183650965725346,-0.001807051579173713,-0.0019620492508853893,15.260000228881836,0.7319377174488452,,1.5273390149442354,0.0,0.0,0.0,0.45185534647861614,calm
2014-02-11,0.015259035413640154,-0.052166903414146315,0.21248089729626135,0.008060686666571115,0.010943862054470621,0.013051489759755563,-0.04914809886965221,14.510000228881836,0.18532514172871467,,0.0,0.0,1.7246111539571878,0.0,0.3819872591371805,calm
2014-02-12,-0.0046570959544103285,-0.05658105309371253,0.21247407139764424,-0.018408534291052048,0.0004945641301339343,-0.001994781385554645,-0.014472779795617896,14.300000190734863,0.3499630270658953,,1.5234808640353381,0.0,0.0,0.0,0.3746887782202467,calm
2014-02-13,-0.004253525329484087,-0.06059390948069365,0.2100475378002363,0.007330677777540373,0.005162962983598307,0.006496196164453405,-0.011188800369091978,14.140000343322754,0.4978321875681865,1.353319147114793,0.0,0.0,0.8078398650201141,0.0,0.44316519995051556,calm
2014-02-14,0.004698872749617777,-0.05617975980112744,0.21099695847552452,-0.002557606169974802,0.005518802884250773,-0.010757146170116805,-0.040311218858470776,13.569999694824219,0.31577704783628713,1.3092450378627305,0.04695588604329196,0.0,0.0,0.0,0.2786629952903849,calm
2014-02-17,-0.01339287958872637,-0.06882023063151377,0.21268341926332587,0.0,0.0,-0.002885851946551554,0.0,13.569999694824219,0.8073168601850522,1.3046625321834526,0.0,0.025978310360116053,0.0,0.0,0.35632628378810344,calm
2014-02-18,-0.021547080441452815,-0.08888443602755003,0.22163600560406158,-0.028508338745867,0.0011957026164173268,-0.000964734730450334,0.022107604825465588,13.869999885559082,1.539688696924494,1.5906407700748146,2.3350044262397276,0.0,0.0,0.2318310567603111,0.9495274916665578,fragile
2014-02-19,0.007487340976224832,-0.08206260313134284,0.22401892285256222,0.012946404356152463,-0.006622193115623176,0.0018054066704551452,0.1175198361852916,15.5,1.2202476878941373,1.5734686590073697,0.0,0.7926167161262461,0.20714076150492158,1.3022718922564211,0.8492909527981826,fragile
2014-02-20,0.00852457682291674,-0.07423757527310793,0.21640310367527477,0.005159463741676751,0.0059014568785444865,0.0012153242161867528,-0.04580645407399819,14.789999961853027,0.8875492121873942,1.1821496496451147,0.0,0.0,0.11951301964875531,0.0,0.3648686469135441,calm
2014-02-21,0.002600757119032071,-0.07182989205646695,0.20571665697043573,0.014567251804621817,-0.0011410000331626424,-0.00812050308018053,-0.00743743454773238,14.680000305175781,0.7744616020361006,0.7004512408230515,0.0,0.16040676537942136,0.0,0.0,0.27255326803976226,calm
2014-02-24,-0.005404237117830335,-0.07684594340547612,0.20143101235351457,-0.005792049940859356,0.0055465357876953725,-0.012238370680310973,-0.030654002287778925,14.229999542236328,0.949023421761679,0.502094433352202,0.3603930849309507,0.0,0.0,0.0,0.30191849000747195,calm
2014-02-25,-0.010215114608815301,-0.08627606789518183,0.2040163151636106,-0.008210506884820945,-0.000378532051485192,-0.0018371859640459176,-0.0393534423019648,13.670000076293945,1.2781338734861714,0.602080616495569,0.5676987178005445,0.08502347840136273,0.0,0.0,0.42215611436394124,calm
2014-02-26,-0.0037330254770507887,-0.0896870226127201,0.20395982008301033,-0.0007967060118647673,5.427070839125747e-05,0.0010700925957674023,0.049743986933475925,14.350000381469727,1.3598810568351094,0.5861993581699971,0.0,0.030918469499188146,0.18208635115200916,0.5730720425458502,0.4553595463670257,calm
2014-02-27,0.02600838291725216,-0.06601125412228781,0.22205780552404772,0.025963932445021376,0.005247306530342888,0.003933682364221758,-0.021602816123754587,14.039999961853027,0.4293719273806498,1.3399655778746553,0.0,0.0,0.5901324336854574,0.0,0.3932449898234604,calm
2014-02-28,-0.01009661468762546,-0.07544137861199363,0.22459497956053268,-0.017662371928067078,0.0025292845639741657,-0.012350955390341367,-0.0028490001397227793,14.0,0.7854903066826713,1.3845539925134878,1.3649438312427926,0.0,0.0,0.0,0.5891646884064919,fragile
2014-03-03,0.0,-0.07544137861199363,0.22252978185384664,-0.01857809871918259,-0.007032143296154869,0.006209575379493293,0.1428571428571428,16.0,0.7705343105548037,1.2427031526971621,1.3911206570011116,0.941207734110713,0.9228562175482284,1.6876072657690206,1.15933822294684,stress
2014-03-04,0.0,-0.07544137861199363,0.1956087904059281,0.0014640633593183683,0.014055429803941477,0.0032998913148876152,-0.11874997615814209,14.100000381469727,0.7564072104538984,0.0721031792656667,0.0,0.0,0.49774292293204025,0.0,0.22104221877526756,calm
2014-03-05,-0.014105935330949837,-0.08848314273496494,0.19455913335463562,0.005502202307561488,0.0009067222730907432,-0.0014095731002817802,-0.014893619323794849,13.890000343322754,1.240781950002951,0.025438608670806544,0.0,0.0,0.0,0.0,0.2110367597789596,calm
2014-03-06,0.009244951928768952,-0.08005621320728706,0.1961608485217177,0.008730736365534453,0.002290166232910229,-0.008768904294389923,0.023038134407106003,14.210000038146973,0.8876675890283207,0.0958250983639329,0.0,0.0,0.0,0.2489611411681085,0.205408971426727,calm
2014-03-07,-0.017884399609894186,-0.09650885550892718,0.184616183887495,-0.023680849282645022,0.00042536157231043425,0.0011650851832216702,-0.007037324503960218,14.109999656677246,1.4877924178149773,0.0,1.8079179643566847,0.02978324614547448,0.21894813951933081,0.0,0.5907402946394112,fragile
2014-03-10,-0.016655563409538,-0.11155700955595438,0.18862082853267634,-0.016581763472760858,-0.0005311515971317959,0.0067241234905508485,0.0063784659658230325,14.199999809265137,1.9665845335229126,0.0,1.1836729087817126,0.15223094113742827,1.0146397541716192,0.045147076091184304,0.7270458689508095,fragile
2014-03-11,0.00542009225571638,-0.10674156658380307,0.18863159952245115,-0.001366149497314284,-0.004942444803459289,0.0032540115489489985,0.04225354855837682,14.800000190734863,1.7086152099685334,0.0,0.0,0.7191579394261424,0.4975887875355443,0.4933688798317701,0.5697884694603317,fragile
2014-03-12,0.004716960519169033,-0.10252810181996419,0.1797820633938904,0.007351230157425892,0.0002668862491677082,0.006913650491504386,-0.02229729185494489,14.470000267028809,1.4994013182983508,0.0,0.0,0.03219267821440661,1.018497927059952,0.0,0.4250153205954515,calm
2014-03-13,-0.008271829547760068,-0.10995183638561412,0.18075301748145942,-0.00037932363514459055,-0.011213353430724826,-0.003009284217799779,0.12093980746587918,16.219999313354492,1.7001743492959676,0.0,0.0,1.508923644025776,0.0,1.4704211024107128,0.7799198492887428,fragile
2014-03-14,-0.012624016356761247,-0.12118781896138753,0.18395254826479887,3.6304892894190033e-06,-0.00280817094357666,0.003741032190411442,0.0986436775094306,17.81999969482422,1.9963593631834795,0.0,0.0,0.4003069640696122,0.5547201737488457,1.1588464278733244,0.6850388214792104,fragile
2014-03-17,0.004566227543908896,-0.11717496257440618,0.18388219511709858,-0.0013735031957169408,0.00904386377184907,-0.008724680205966395,-0.12233442137121031,15.640000343322754,1.7802066468372244,0.0,0.0,0.0,0.0,0.0,0.29670110780620407,calm
2014-03-18,0.022045482288707285,-0.097712658847813,0.19925432443803548,0.01722166710955042,0.007137801128978216,0.0023926405928467176,-0.07161124430775656,14.520000457763672,1.096119889751475,0.3275466804235802,0.0,0.0,0.37062187781380357,0.0,0.2990480746648098,calm
2014-03-19,0.008894767630059475,-0.0896870226127201,0.18811258377625278,0.00929193927476335,-0.005328699217592603,-0.007118208396386438,0.041322273338813664,15.119999885559082,0.8116234746991019,0.0,0.0,0.7613045882889067,0.0,0.46915135118747503,0.3403465690292473,calm
2014-03-20,0.013445021483632136,-0.07744784507491886,0.19217872850529932,0.017600002675371318,0.005839410622387353,0.006525242236299578,-0.039682502138671416,14.520000457763672,0.3917240150569244,0.0,0.0,0.0,0.9936142930371025,0.0,0.23088971801567115,calm
2014-03-21,0.006524559374668337,-0.07142859876388197,0.19122386306476502,0.008459423762428142,-0.003878644502545492,-0.009084738454936514,0.03305781867105084,15.0,0.18392785929171201,0.0,0.0,0.5775355732581855,0.0,0.3737638394374557,0.18920454533122552,calm
2014-03-24,0.014693178978214982,-0.057784932971467806,0.1976078298225416,0.01589437804925964,-0.004135517862821625,-0.0015064713617536363,0.006000010172525938,15.09000015258789,0.0,0.25855745244031564,0.0,0.604704528250317,0.0,0.027893385373683893,0.14852589434405275,calm
2014-03-25,0.0019165279885546838,-0.05597915142426968,0.1963400873578019,0.007588621492853553,0.004745659251357726,-0.0005172690578139072,-0.07090786507651003,14.020000457763672,0.0,0.1911806448805096,0.0,0.0,0.0,0.0,0.03186344081341826,calm
2014-03-26,-0.006376179424552264,-0.06199839773530669,0.1939793903480957,0.0034429138472883425,-0.007191727019344785,-0.004097311718881169,0.0649072623181115,14.930000305175781,0.0,0.067552474401861,0.0,1.0155508729031528,0.0,0.7932473295548101,0.3127251128099707,calm
2014-03-27,0.03721928723993151,-0.0270866466691011,0.2292116296968991,0.0484395463300723,-0.0021087075922775478,-0.007015645839104634,-0.020763590976567547,14.619999885559082,0.0,1.8363285046462647,0.0,0.32265808199536816,0.0,0.0,0.35983109777360545,calm
2014-03-28,0.0018560558769347146,-0.025280865121903084,0.21377288762416827,0.003611027429043512,0.004930242294906906,-0.016005935248806336,-0.014363887810587506,14.40999984741211,0.0,1.02362697603725,0.0,0.0,0.0,0.0,0.17060449600620833,calm
2014-03-31,0.01049811243949339,-0.015048154047027196,0.21082714075330408,-0.004405508068788144,0.008194301406791338,-4.4382501501294414e-05,-0.03677999573791624,13.880000114440918,0.0,0.8582556081724302,0.36349488871443403,0.0,0.09503724128052742,0.0,0.2194646230278986,calm
2014-04-01,-0.0008148485517011084,-0.015850740632197158,0.21099698995485994,-0.00418828574857244,0.006630653119332308,0.005850824425704504,-0.056195945716143836,13.100000381469727,0.0,0.8530410831877343,0.3438342315501245,0.0,0.9563779562562671,0.0,0.3588755451656877,calm
2014-04-02,0.02895009185993369,0.0,0.22878579684353517,0.020794809177271834,0.0033467407627083556,-0.004847273635777749,-0.0007633762282924783,13.09000015258789,0.0,1.7047767964641094,0.0,0.0,0.0,0.0,0.28412946607735157,calm
2014-04-03,-0.0053497216412373705,-0.0053497216412374815,0.22174426386595558,-0.010787230732541953,-0.0013235962646206412,0.002966850601831883,0.021390353682756436,13.369999885559082,0.0,1.315364026891947,0.8508022124483343,0.2692800517302928,0.5612917019137951,0.25188875909275266,0.5414377920128536,fragile
2014-04-04,-0.0065737415545681355,-0.011888295508347246,0.2245539009421334,0.02211132883848521,-0.011822261248028654,0.005077210248019437,0.04412865801331445,13.960000038146973,0.0,1.4171872627472704,0.0,1.6453188179740696,0.8685976155576085,0.5355454702018118,0.7444415277467934,fragile
2014-04-07,0.019651084083135206,0.0,0.21571314746060744,0.03792039388066415,-0.011051333585982204,-0.020074708328668422,0.11532948798551401,15.569999694824219,0.0,0.9613356477065488,0.0,1.4890938058373107,0.0,1.4330186953822277,0.6472413581543478,fragile
2014-04-08,-0.010029465817835814,-0.010029465817835814,0.20807231493653944,-0.006233266988742936,0.00412296473194651,-0.0073964482812389765,-0.04367369074050209,14.890000343322754,0.0,0.574745938735081,0.5690832871310405,0.0,0.0,0.0,0.19063820431102027,calm
2014-04-09,-0.009137844320189381,-0.019075662440767083,0.21477001983484117,-0.013711245850674403,0.010750746648392928,-0.006954763779540296,-0.07186035082788733,13.819999694824219,0.0,0.8960753353647545,1.0642369121490043,0.0,0.0,0.0,0.3267187079189598,calm
2014-04-10,-0.000400971478255574,-0.019468985122454985,0.21573898792054488,0.01612786131060151,-0.02100588276280624,-0.008004029121134404,0.14978297353174175,15.890000343322754,0.0,0.9300911690412182,0.0,2.6748604158069735,0.0,1.8407686574422661,0.9076200403817429,fragile
2014-04-11,0.013036456141693131,-0.006686335551434053,0.21147100571584748,0.019025849846915688,-0.009008629998575546,0.010360874124976105,0.07174325479494414,17.030000686645508,0.0,0.7073432716405562,0.0,1.128853018844231,1.6366490705483567,0.8165462913361563,0.7148986087282166,fragile
2014-04-14,-0.004157574568422251,-0.01081611118121184,0.20382782409849207,-0.01083288642812208,0.007878563313412856,0.0045374064226861854,-0.05402231586610484,16.110000610351562,0.0,0.3196052451776005,0.8710499105965394,0.0,0.7815490745055461,0.0,0.32870070504661436,calm
2014-04-15,-0.024254421958459504,-0.034808194615132626,0.23033591941335788,-0.03461246082081326,0.0068874577604052245,-0.0007227187406105839,-0.031036681237183728,15.609999656677246,0.0,1.6191471216707962,2.3666428220608893,0.0,0.03550177284361343,0.0,0.6702152860958831,fragile
2014-04-16,0.01609610984835408,-0.019272361290926576,0.22576806932720214,0.004106885190345633,0.010477549891499072,0.009627915934148135,-0.09160790409689579,14.180000305175781,0.0,1.3563875611898157,0.0,0.0,1.474436699412287,0.0,0.4718040434336838,calm
2014-04-17,0.01784638878504996,-0.001769914558280461,0.22979123181345354,0.017697611410654845,0.0013970108208802845,0.002059477197646542,-0.057827971146039436,13.359999656677246,0.0,1.5373145295375623,0.0,0.0,0.39359042645598946,0.0,0.32181749266559195,calm
2014-04-18,0.0,-0.001769914558280461,0.2286207313451003,0.0,0.0,-0.0044678718121421435,0.0,13.359999656677246,0.0,1.470907500026323,0.12448313304422697,0.03613461773621604,0.0,0.0,0.271920875134461,calm
2014-04-21,0.0,-0.001769914558280461,0.22912399434953798,-0.007908053420880412,0.0034869021919419207,0.0,-0.008233507447903965,13.25,0.0,1.4614557818348743,0.6246053325638469,0.0,0.12420681900643314,0.0,0.368377988900859,calm
2014-04-22,-0.002166997621976585,-0.003933076779618072,0.22711574000178678,-0.007505319241367103,0.004544820039085629,0.0,-0.00452833355597726,13.1899995803833,0.0,1.3059787623939092,0.6135214461361553,0.0,0.13627719603050786,0.0,0.3426295674267621,calm
2014-04-23,-0.008687116054309274,-0.012586025739492301,0.23110333193596047,0.0008575180102297075,-0.002341911516218209,0.003949389604769982,0.0060652676213388546,13.270000457763672,0.0,1.4778075122633851,0.06846246961658757,0.42301804448175584,0.7220674335105035,0.12815805651307596,0.4699189193975513,calm
2014-04-24,0.0005975422135273689,-0.011996004207644906,0.22871249994469683,0.006256184050186464,0.0020273303972844214,-0.008538198877119929,0.003767839889658342,13.319999694824219,0.0,1.3077984342114037,0.0,0.0,0.0,0.0845996866516442,0.23206635347717466,calm
2014-04-25,-0.00477710331306902,-0.016715801369269867,0.19448015983284234,-0.007811298335100636,-0.008198860503766947,-0.004012771985994812,0.055555611242245284,14.0600004196167,0.0,0.0,0.6417252473792479,1.182575984523875,0.0,0.8179562232686317,0.4403762425286257,calm
2014-04-28,0.0009999847412109908,-0.015732532174365543,0.19448482284023794,0.0026132207489977244,0.0031672044398489696,0.013490238437994684,-0.006401148641668741,13.970000267028809,0.0,0.0,0.0,0.0,2.089797872420122,0.0,0.3482996454033536,calm
2014-04-29,0.00939063392342887,-0.006489636701274781,0.19387550046420185,0.0010920104761518168,0.004655193430467719,-0.008263395230435844,-0.018611325977958226,13.710000038146973,0.0,0.0,0.06601042278022493,0.0,0.0,0.0,0.011001737130037487,calm
2014-04-30,-0.004552643312594862,-0.011012735012740249,0.1948529090172417,-0.007427292190933299,0.002982891705511026,0.005810077150204762,-0.02188185192561176,13.40999984741211,0.0,0.0,0.6312506288204065,0.0,0.9912505441045298,0.0,0.27041686215415606,calm
2014-05-01,0.0,-0.011012735012740249,0.16680699935472854,-0.003932507548795816,0.0001059738144366662,-0.0023285632537323186,-0.011931383238828808,13.25,0.0,0.0,0.4036475119051047,0.18437076909004274,0.0,0.0,0.09800304683252457,calm
2014-05-02,0.025651240645117035,0.0,0.18780261796213432,0.036004813494193266,-0.0014337224388039083,0.0012118898108051113,-0.025660388874557793,12.90999984741211,0.0,0.0,0.0,0.397405500677359,0.3736550477708213,0.0,0.12851009140803005,calm
2014-05-05,0.009112008323405751,0.0,0.18731474886582708,-0.009340398915944848,0.0019144409012092911,-0.007038195068656883,0.029434556075311757,13.289999961853027,0.0,0.0,0.7481021473618176,0.0,0.0,0.5606656473069503,0.21812796577812799,calm
2014-05-06,0.005763674187471368,0.0,0.1768074281800299,0.020549360288029117,-0.00870393834673111,0.012325110816206353,0.03837473516521572,13.800000190734863,0.0,0.0,0.0,1.4651745496694435,1.900248435781556,0.6865960542184939,0.6753365066115823,fragile
2014-05-07,0.006112697309483384,0.0,0.17239599849811324,0.004379575262017932,0.0058895224637363075,-0.00682336674291073,-0.028985548309857667,13.399999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm
2014-05-08,-0.012910509096608402,-0.012910509096608291,0.17598383420766145,-0.0078802560247061,-0.0010646521066324244,-0.005837454627402705,0.0022388572760869696,13.430000305175781,0.0,0.0,0.6822226813894384,0.2828777658069395,0.0,0.04735107232648557,0.16874191992047727,calm
2014-05-09,-0.005385700806970983,-0.018226677764319188,0.17769148054523304,-0.005799253240507785,0.0014916032542622304,-0.00045163844931439545,-0.037974699723967054,12.920000076293945,0.0,0.0,0.5303931052742668,0.0,0.12514737640372983,0.0,0.10925674694633276,calm
2014-05-12,0.016051089649002037,-0.0024681461541157246,0.18038083827926876,0.005096934520417262,0.009736205905625184,-0.002485349324148567,-0.053405613775781124,12.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm
2014-05-13,0.0009516413435344262,-0.0015188536005034114,0.17906838095964303,-0.004143999758484562,0.000895872001955178,0.001087167129319333,-0.008176568400518947,12.130000114440918,0.0,0.0,0.44056853852115563,0.0,0.36813179738691376,0.0,0.13478338931801156,calm
2014-05-14,0.0064651103175774605,0.0,0.15140629522814644,0.016550574181900313,-0.004737836310960253,0.0007693393197447662,0.0032976060573493005,12.170000076293945,0.0,0.0,0.0,0.8243364647204565,0.29848367781216545,0.0606799728887183,0.1972500192368901,calm
2014-05-15,-0.007746076800457136,-0.007746076800456914,0.14921368416781416,-0.004907394144064714,-0.008780323733445394,-0.0053806962240582346,0.0821692681783881,13.170000076293945,0.0,0.0,0.5024940155263488,1.4127841369741587,0.0,1.3993029996267254,0.5524301920212055,fragile
2014-05-16,0.0024752678404826867,-0.005289982574768537,0.1384178577874203,0.0022457286019337275,0.003468708370210072,0.007228211017502151,-0.055429042648575844,12.4399995803833,0.0,0.0,0.06450536865205717,0.0,1.2371103191448474,0.0,0.21693594796615076,calm
2014-05-19,-0.01215580599805155,-0.017381484570908046,0.14655174286331082,-0.012192074822156007,0.003669157593561012,-0.002392148844816977,-0.0016076772318298627,12.420000076293945,0.0,0.0,1.020877013998036,0.0,0.0,0.006551663476763268,0.17123811291246657,calm
2014-05-20,-0.0176888713446548,-0.03476289707120894,0.16052054080127653,-0.01518467281241076,-0.006305296449017228,-0.0033479780857262886,0.04347825753107082,12.960000038146973,0.0,0.0,1.1890426037796746,1.0349317364480453,0.0,0.7822303003157698,0.5010341067572482,fragile
2014-05-21,-0.005284800488496333,-0.03986398258428192,0.16149864045309875,-0.0038232228190160367,0.008424806584358846,0.004494118380472312,-0.0810185329972416,11.90999984741211,0.02618019535310068,0.0,0.40566700072050466,0.0,0.826813289955073,0.0,0.20977674767144638,calm
2014-05-22,0.014167674636496486,-0.026261087882754386,0.16500441686339093,0.0015239708099485938,0.0024319721719014975,-0.0034797389463122608,0.010075557270905922,12.029999732971191,0.0,0.0,0.051934205854421246,0.0,0.0,0.1953942737424087,0.041221413266138325,calm
2014-05-23,-0.00543272388475613,-0.03155114252813018,0.1666406876585157,-0.012096417658556735,0.004008597447637596,0.002584859106960158,-0.05569410566632382,11.359999656677246,0.0,0.0,0.9678269897239468,0.0,0.5219249850634813,0.0,0.2482919957979047,calm
2014-05-26,0.006632855320345632,-0.02512756137136518,0.1663353157891727,0.0,0.0,0.0037091409716214496,0.0,11.359999656677246,0.0,0.0,0.15142507260569646,0.08524672020215482,0.6840156757610756,0.03740515090622315,0.15968210324585833,calm
2014-05-27,-0.014147278368669802,-0.0389193531345885,0.1750196342091971,-0.02182723556185251,0.006146735815929727,0.00094636807077908,0.0132042761212956,11.510000228881836,0.08534907172887098,0.0,1.5762699741327815,0.0,0.27426055344609185,0.25972129106925496,0.36593348172949985,calm
2014-05-28,0.00845292538243525,-0.03079541014013254,0.1744711391335206,0.012838369483173184,-0.0007311412052707356,0.005267621650522969,0.01476977175616101,11.680000305175781,0.0,0.0,0.0,0.19126342058293724,0.9047227041499605,0.28213124436032616,0.22968622818220397,calm
2014-05-29,-0.007407428338531252,-0.037974723684895184,0.175846891839375,-0.008321060069675701,0.005172843956938289,-0.0023288736985910274,-0.00941786022923452,11.569999694824219,0.09670972271166078,0.0,0.7220317547008904,0.0,0.0,0.0,0.13645691290209186,calm
2014-05-30,-0.018460303623543006,-0.0557340023791949,0.1879215281704313,-0.022875003869238353,0.001611670528537834,-0.0017957383483574452,-0.014693178978214982,11.399999618530273,0.5915455019540352,0.0,1.6619836920031612,0.0,0.0,0.0,0.37558819899286605,calm
2014-06-02,0.006602677752644226,-0.04949931828412568,0.16506401728763212,-0.011681983900857618,0.001141894461540005,0.005936339792165457,0.01578950098236831,11.579999923706055,0.44543080393786727,0.0,0.8826935578028388,0.0,1.0266881439152054,0.3347419865558799,0.4482590820352986,calm
2014-06-03,0.007751925641080959,-0.04213110767766726,0.16406439583178709,0.006823528626938802,-0.0005187153466638117,0.016541461735725127,0.025043174763702103,11.869999885559082,0.26075825271286235,0.0,0.0,0.1586438946852517,2.504657967086578,0.5123484214526703,0.5727347559895604,fragile
2014-06-04,-0.003550301823808999,-0.04553183135304928,0.16224598109172114,-0.010232645527496476,0.0020233607072623894,0.001231413457973396,0.01769166303046532,12.079999923706055,0.3893176974641576,0.0,0.8132809332117175,0.0,0.22468208687162514,0.36275873089305444,0.29833990807342575,calm
2014-06-05,-0.006334119000884542,-0.05157754631581535,0.1604685113347665,0.0013199111917896467,0.006521450803285811,-0.000527084586551152,-0.033112551411966895,11.680000305175781,0.6171487927952871,0.0,0.04280485974241164,0.0,0.0,0.0,0.1099922754229498,calm
2014-06-06,0.03187247907976731,-0.02134897150198456,0.19434413620647883,0.028715855777168064,0.004783292726338262,-0.00839410716095057,-0.08133567963337107,10.729999542236328,0.0,0.10817038695956954,0.0,0.0,0.0,0.0,0.018028397826594923,calm
