Date,returns,realized_volatility,volatility_percentile,drawdown,regime
2024-06-20,0.0030832528585562624,0.10896023499475176,0.09523809523809523,-0.10177158298322675,stress
2024-06-21,0.0076843739359513386,0.11153911864535015,0.1388888888888889,-0.09486925994697215,neutral
2024-06-24,0.008981572768503865,0.11646826123017938,0.17857142857142858,-0.08673976234017611,neutral
2024-06-25,-0.0015115913873696707,0.11614509534867007,0.17857142857142858,-0.08812023864984986,neutral
2024-06-26,0.0020184849511317715,0.115073511314876,0.17857142857142858,-0.08627962307432302,neutral
2024-06-27,0.013933218655477031,0.12091334622665349,0.25,-0.07354855727265253,neutral
2024-06-28,-0.003476869103719249,0.12176197509081493,0.28174603174603174,-0.07676970766996749,neutral
2024-07-01,0.005814957581059765,0.1219790818820878,0.2896825396825397,-0.07140116268251895,neutral
2024-07-02,0.0020647505469055805,0.12158254710119958,0.2777777777777778,-0.06948383772531175,neutral
2024-07-03,0.006675987359842095,0.12229627525953625,0.30158730158730157,-0.06327172358783717,neutral
2024-07-04,0.003929943993222773,0.1217339099175927,0.2857142857142857,-0.05959043392466923,neutral
2024-07-05,0.000652374815432788,0.1152181437305458,0.18253968253968253,-0.05897693440756968,neutral
2024-07-08,0.001956035037762094,0.08834972711939028,0.01984126984126984,-0.05713626031992858,neutral
2024-07-09,0.004880416969302193,0.08877050504895885,0.023809523809523808,-0.05253469212505413,neutral
2024-07-10,-0.00032378917946340735,0.08853594963663008,0.023809523809523808,-0.05284147113966109,neutral
2024-07-11,0.008663965140277119,0.07182559899944706,0.007936507936507936,-0.04463532266329895,calm
2024-07-12,0.0050573754111049585,0.06906067645552459,0.003968253968253968,-0.03980368483549801,calm
2024-07-15,0.004153388858914253,0.06806828182783138,0.003968253968253968,-0.03581561615772322,calm
2024-07-16,-0.00278395220110339,0.06623796907040073,0.003968253968253968,-0.03849985939539047,calm
2024-07-17,0.0035893510280269325,0.0662151207207287,0.003968253968253968,-0.03504869787726328,calm
2024-07-18,-0.014306175934857057,0.0908875158423602,0.051587301587301584,-0.04885346097400056,calm
2024-07-19,-0.0001612372488927205,0.09149450159744477,0.05555555555555555,-0.04900682122524691,calm
2024-07-22,0.0020967914212135508,0.0897183145585649,0.051587301587301584,-0.04701278688635935,calm
2024-07-23,-0.010542452643386269,0.09706038098038072,0.06746031746031746,-0.05705960945036259,neutral
2024-07-24,-0.0007319751128461727,0.09678853377254042,0.06746031746031746,-0.05774981834914239,neutral
2024-07-25,-0.0036626806609690865,0.09845008784789851,0.08333333333333333,-0.06120097986726947,neutral
2024-07-26,0.012825746653500003,0.09672023878918609,0.06746031746031746,-0.04916018147649304,calm
2024-07-29,-0.004194259222302654,0.09719330630837619,0.07936507936507936,-0.05314825015426783,neutral
2024-07-30,-0.006074842099155098,0.0988265409945583,0.09523809523809523,-0.05890022502588932,neutral
