date,passive_brazil_equity,covered_call,collar,stress_aware_overlay,bsti_policy_overlay
2019-08-23,-0.0483806301725247,-0.04103451540230117,-0.04484379877704833,-0.0483806301725247,-0.04484379877704833
2019-09-23,0.07189962111883341,0.03846901452878343,0.03390994293346278,0.03390994293346278,0.07189962111883341
2019-10-22,0.02440959629162065,0.03281333450455251,0.02829883206361148,0.02440959629162065,0.02440959629162065
2019-11-20,-0.012398283667013454,-0.0026458499748266222,-0.008103008323461017,-0.0026458499748266222,-0.012398283667013454
2019-12-19,0.08689682904970564,0.036061000606738655,0.033059705747806645,0.08689682904970564,0.08689682904970564
2020-01-17,0.029597534635709577,0.03465420557757791,0.03223906142530515,0.029597534635709577,0.029597534635709577
2020-02-17,-0.02892195851441448,-0.025086208395683776,-0.02685555969256074,-0.02892195851441448,-0.025086208395683776
2020-03-17,-0.35920579382264195,-0.35162954367495824,-0.04638364631334469,-0.04638364631334469,-0.04638364631334469
2020-04-15,0.07112680354588474,0.0899415990567608,0.04014209900537776,0.04014209900537776,0.07112680354588474
2020-05-14,0.002629808549857282,0.07602431652866384,0.013584506562532163,0.013584506562532163,0.002629808549857282
2020-06-12,0.17049180327868863,0.10572639763469069,0.041087058525976786,0.041087058525976786,0.17049180327868863
2020-07-13,0.0649860285911239,0.0734660052790696,0.0389695444928383,0.0389695444928383,0.0734660052790696
2020-08-11,0.03314038711570699,0.0524001851985646,0.03678573204341222,0.03678573204341222,0.03314038711570699
2020-09-09,-0.007128278716863168,0.009103846613966193,-0.001342284999308079,-0.001342284999308079,-0.007128278716863168
2020-10-08,-0.03312823955829325,-0.020379642848456458,-0.028065823976017392,-0.028065823976017392,-0.020379642848456458
2020-11-06,0.030974922057076526,0.04372524727812069,0.035280712556543053,0.035280712556543053,0.030974922057076526
2020-12-07,0.1247041343012043,0.04518007767120158,0.03558273407463613,0.03558273407463613,0.1247041343012043
2021-01-05,0.049217866645076436,0.044677833667441796,0.03548137482312207,0.049217866645076436,0.049217866645076436
2021-02-03,0.004882705961052336,0.01594907345497102,0.009534605998650258,0.004882705961052336,0.004882705961052336
2021-03-04,-0.05796095709480076,-0.04598536393774126,-0.045120400055923056,-0.04598536393774126,-0.04598536393774126
2021-04-02,0.01943447191933778,0.03370046822619757,0.024830492815005812,0.03370046822619757,0.01943447191933778
2021-05-03,0.03614022396974059,0.047849776824696516,0.036077124977786645,0.036077124977786645,0.03614022396974059
2021-06-01,0.07542728900296769,0.04375059711878984,0.03528620316621177,0.07542728900296769,0.07542728900296769
2021-06-30,-0.01232469188270291,-0.0020712529278912695,-0.00788928745326118,-0.01232469188270291,-0.01232469188270291
2021-07-29,-0.00886621971353907,-0.004335857050027819,-0.006462695063559822,-0.00886621971353907,-0.004335857050027819
2021-08-27,-0.037687425869656455,-0.03187573418936148,-0.034727469723436634,-0.037687425869656455,-0.03187573418936148
2021-09-27,-0.06274746855206004,-0.05553200842305265,-0.046509064791910026,-0.05553200842305265,-0.05553200842305265
2021-10-26,-0.06097896433893879,-0.04888466763735935,-0.04509171104966399,-0.04509171104966399,-0.04888466763735935
2021-11-24,-0.015550086434138133,-0.0010923512435166822,-0.01011406944883068,-0.01011406944883068,-0.015550086434138133
2021-12-23,0.0018874906129497937,0.015938711600334717,0.0072381637427141364,0.0072381637427141364,0.0018874906129497937
2022-01-21,0.03817549362788575,0.0435953878254378,0.03525245120640844,0.03525245120640844,0.0435953878254378
2022-02-21,0.026265521300439465,0.03702006747918886,0.0308358981183081,0.0308358981183081,0.026265521300439465
2022-03-22,0.05258261225079863,0.03927368808164628,0.034156182969639876,0.034156182969639876,0.05258261225079863
2022-04-20,-0.02696724547756002,-0.01839700379705564,-0.023025415876654208,-0.023025415876654208,-0.02696724547756002
2022-05-19,-0.06333485713239873,-0.055266057596622,-0.046218850193435496,-0.046218850193435496,-0.055266057596622
2022-06-17,-0.06664728972203338,-0.05498034803006027,-0.04519609042975419,-0.04519609042975419,-0.05498034803006027
2022-07-18,-0.029518723260740343,-0.018865485705829268,-0.024975232515394505,-0.024975232515394505,-0.029518723260740343
2022-08-16,0.17553816972816172,0.04163725753386244,0.03479654525474323,0.03479654525474323,0.17553816972816172
2022-09-14,-0.027423488316760003,-0.01733086604845898,-0.023032481428317986,-0.023032481428317986,-0.01733086604845898
2022-10-13,0.03288058207241651,0.03971421827543237,0.034284363429732186,0.034284363429732186,0.03971421827543237
2022-11-11,-0.015508788784167504,-0.0021545554104012185,-0.010309427111078805,-0.010309427111078805,-0.0021545554104012185
2022-12-12,-0.062183323908167276,-0.04434838043697797,-0.04392543710835419,-0.04392543710835419,-0.04392543710835419
2023-01-10,0.052848694421773645,0.04920374658996887,0.0363033946550192,0.0363033946550192,0.052848694421773645
2023-02-08,-0.00783732006804816,0.01004382585938993,-0.0017547830692208307,-0.0017547830692208307,0.01004382585938993
2023-03-09,-0.044950149933319916,-0.030688965779064513,-0.039555138708196845,-0.039555138708196845,-0.030688965779064513
2023-04-07,-0.039090205948584034,-0.027164082266052374,-0.03422263031325253,-0.03422263031325253,-0.039090205948584034
2023-05-08,0.05021008002616778,0.03961044607033397,0.03425456814157077,0.03425456814157077,0.05021008002616778
2023-06-06,0.08371550404810524,0.04069128390239489,0.03455361115611307,0.03455361115611307,0.08371550404810524
2023-07-05,0.04294585987370536,0.04012283723303821,0.03439938977410091,0.03439938977410091,0.04012283723303821
2023-08-03,0.007510383063586534,0.016181833177114552,0.011483823702101343,0.007510383063586534,0.016181833177114552
2023-09-01,-0.022791500758984506,-0.01622056657084403,-0.019535371141578897,-0.022791500758984506,-0.022791500758984506
2023-10-02,-0.0224463403725339,-0.016189570892827833,-0.01931004961663567,-0.0224463403725339,-0.016189570892827833
2023-10-31,-0.016772761261260927,-0.010130178905830371,-0.013489811959001275,-0.013489811959001275,-0.010130178905830371
2023-11-29,0.11539859131119035,0.036135538386998636,0.03308904226320284,0.03308904226320284,0.11539859131119035
2023-12-28,0.0664104274925772,0.03695376445071555,0.03339731858427981,0.0664104274925772,0.0664104274925772
2024-01-26,-0.04072396336720363,-0.03453876312719764,-0.03761549673866084,-0.04072396336720363,-0.04072396336720363
2024-02-26,0.005516427901429699,0.010970702673280087,0.008328823692478938,0.005516427901429699,0.005516427901429699
2024-03-26,-0.02011607574799401,-0.015884853863997694,-0.017854340417561187,-0.02011607574799401,-0.02011607574799401
2024-04-24,-0.018419317448996386,-0.014551214247096081,-0.016336584812403847,-0.018419317448996386,-0.014551214247096081
2024-05-23,0.0010746238910983585,0.004800546487856638,0.0030850875633020554,0.0010746238910983585,0.004800546487856638
2024-06-21,-0.02543354145221466,-0.02192462621468163,-0.02353587391688837,-0.02543354145221466,-0.02543354145221466
2024-07-22,0.05287244255764567,0.03297948597800504,0.031608948818549205,0.05287244255764567,0.05287244255764567
2024-08-20,0.06582971321864117,0.032410267053505554,0.031274748278421395,0.06582971321864117,0.032410267053505554
2024-09-18,-0.01804590263961836,-0.015283243611588403,-0.016561173112562826,-0.015283243611588403,-0.01804590263961836
2024-10-17,-0.021068861429196506,-0.0182255174420458,-0.019537480194240155,-0.021068861429196506,-0.021068861429196506
2024-11-15,-0.023878728880881495,-0.020265078339844457,-0.021926238658837784,-0.020265078339844457,-0.020265078339844457
2024-12-16,-0.03259029155682569,-0.029552155008570856,-0.03094836116408906,-0.03259029155682569,-0.03094836116408906
2025-01-15,-0.005406766921301376,0.0009336221347434723,-0.002238216802997275,-0.002238216802997275,-0.005406766921301376
2025-02-13,0.017646572014191397,0.025764880033215407,0.02144389543733837,0.02144389543733837,0.017646572014191397
2025-03-14,0.03344838662571159,0.03977546145730169,0.03430183500024861,0.03430183500024861,0.03344838662571159
2025-04-14,0.005248538068464148,0.01361319204396335,0.009125320406111768,0.009125320406111768,0.005248538068464148
2025-05-14,0.06945651866893043,0.03914122835715489,0.034116754562685044,0.034116754562685044,0.06945651866893043
2025-06-12,-0.003920399213888537,0.004019638391000764,-0.00018164171581154954,0.004019638391000764,-0.003920399213888537
2025-07-11,-0.00861431479699104,-0.0025010819782051662,-0.005534028490175972,-0.00861431479699104,-0.0025010819782051662
2025-08-11,-0.0074906367041198685,-0.0036366658428104355,-0.005415030973756335,-0.0036366658428104355,-0.0036366658428104355
2025-09-09,0.046037781913325526,0.033554463305785466,0.03192159825875256,0.033554463305785466,0.046037781913325526
2025-10-08,0.004328938083007383,0.010092463320283754,0.007269327314987401,0.007269327314987401,0.004328938083007383
2025-11-06,0.07830466518850798,0.03496430948065815,0.032600765935686685,0.07830466518850798,0.07830466518850798
2025-12-05,0.027181788183618716,0.03122379158153902,0.02935122210452505,0.027181788183618716,0.02935122210452505
2026-01-07,0.029965044723356593,0.035356674682163164,0.03275100117128837,0.03275100117128837,0.029965044723356593
2026-02-05,0.12499993994494352,0.036106873108677356,0.033077786232748575,0.036106873108677356,0.036106873108677356
2026-03-06,-0.015449172130591715,-0.005638450286192788,-0.01113731556806544,-0.01113731556806544,-0.01113731556806544
2026-04-06,0.049292161004212076,0.040266662448703555,0.034439031198559754,0.034439031198559754,0.049292161004212076
2026-05-05,-0.006989560593829491,0.005951412706880422,-0.0018830695729486566,-0.0018830695729486566,-0.006989560593829491
2026-06-03,-0.08724835008675125,-0.07584851537027329,-0.045262906126264366,-0.07584851537027329,-0.07584851537027329
2026-06-08,-0.009146334232794318,0.0016739825040101614,-0.004558608814798617,-0.004558608814798617,0.0016739825040101614
