date,horizon_days,bsti_0_100,bsti_regime,forward_return,forward_max_drawdown,future_negative_return,future_drawdown_5pct,future_drawdown_10pct,future_observations
2021-09-30,63,29.982179240203426,fragile,-0.05099070724109045,-0.11912542857372266,True,True,True,63
2021-10-01,21,19.19049958012058,fragile,-0.06424556510228152,-0.09562693520953791,True,True,False,21
2021-10-01,63,19.19049958012058,fragile,-0.07595168242252648,-0.11912542857372288,True,True,True,63
2021-10-04,21,39.70696396942287,stress,-0.04388777216722439,-0.09562693520953769,True,True,False,21
2021-10-04,63,39.70696396942287,stress,-0.050668649820636014,-0.11912542857372255,True,True,True,63
2021-10-05,21,31.890160906249506,fragile,-0.03882399773792655,-0.0956269352095378,True,True,False,21
2021-10-05,63,31.890160906249506,fragile,-0.05013192194810401,-0.11912542857372277,True,True,True,63
2021-10-06,21,19.953478600874,fragile,-0.06317571728105509,-0.09589910703828586,True,True,False,21
2021-10-06,63,19.953478600874,fragile,-0.060543407681853734,-0.11912542857372255,True,True,True,63
2021-10-07,21,19.190634149091945,fragile,-0.05271566159440744,-0.09589910703828619,True,True,False,21
2021-10-07,63,19.190634149091945,fragile,-0.06436758684440591,-0.11912542857372266,True,True,True,63
2021-10-08,21,13.856081237832136,calm,-0.06974810961495204,-0.09589910703828619,True,True,False,21
2021-10-08,63,13.856081237832136,calm,-0.10416090948521228,-0.11912542857372299,True,True,True,63
2021-10-11,21,19.173242450241204,fragile,-0.059025527706279224,-0.09589910703828619,True,True,False,21
2021-10-11,63,19.173242450241204,fragile,-0.09187936450931733,-0.11912542857372288,True,True,True,63
2021-10-12,21,12.647988057542783,calm,-0.05317868544717985,-0.09589910703828619,True,True,False,21
2021-10-12,63,12.647988057542783,calm,-0.08399074758011915,-0.11912542857372288,True,True,True,63
2021-10-13,21,7.437155891695811,calm,-0.05208710109192394,-0.09589910703828586,True,True,False,21
2021-10-13,63,7.437155891695811,calm,-0.09895640580361953,-0.11912542857372266,True,True,True,63
2021-10-14,21,13.897350212216997,calm,-0.06276960531028875,-0.0958991070382863,True,True,False,21
2021-10-14,63,13.897350212216997,calm,-0.08139857435274445,-0.1191254285737231,True,True,True,63
2021-10-15,21,5.349645762328042,calm,-0.07339869241233166,-0.09589910703828619,True,True,False,21
2021-10-15,63,5.349645762328042,calm,-0.07539464222971604,-0.11912542857372299,True,True,True,63
2021-10-18,21,8.458927794669597,calm,-0.08722143341581912,-0.09367890594132433,True,True,False,21
2021-10-18,63,8.458927794669597,calm,-0.07639830950098692,-0.11696226436827695,True,True,True,63
2021-10-19,21,31.441700417538303,fragile,-0.07069291044962733,-0.07069291044962733,True,True,False,21
2021-10-19,63,31.441700417538303,fragile,-0.03492512406695303,-0.09091766326225192,True,True,False,63
2021-10-20,21,15.665499856388115,fragile,-0.07283834482008933,-0.07283834482008933,True,True,False,21
2021-10-20,63,15.665499856388115,fragile,-0.03590225225603094,-0.08750004750445295,True,True,False,63
2021-10-21,21,30.212605491371185,fragile,-0.042257644171080355,-0.05643234197667213,True,True,False,21
2021-10-21,63,30.212605491371185,fragile,-0.007718312011390394,-0.07135348155058485,True,True,False,63
2021-10-22,21,22.04685465500951,fragile,-0.03996876667741778,-0.060353945517002905,True,True,False,21
2021-10-22,63,22.04685465500951,fragile,0.016808376721646257,-0.07135348155058474,False,True,False,63
2021-10-25,21,12.60088368683878,calm,-0.043519874882312015,-0.06035394551700313,True,True,False,21
2021-10-25,63,12.60088368683878,calm,0.003347665843183245,-0.07135348155058507,False,True,False,63
2021-10-26,21,26.391846897643145,fragile,-0.01555008643413791,-0.05127962367450778,True,True,False,21
2021-10-26,63,26.391846897643145,fragile,0.023960850349557417,-0.07001249814763777,False,True,False,63
2021-10-27,21,21.30044603851086,fragile,-0.004003941953123702,-0.05127962367450789,True,True,False,21
2021-10-27,63,21.30044603851086,fragile,0.01640625273576002,-0.07001249814763777,False,True,False,63
2021-10-28,21,23.63656217114638,fragile,-0.02206541305273335,-0.05127962367450789,True,True,False,21
2021-10-28,63,23.63656217114638,fragile,0.05685320729552368,-0.07001249814763755,False,True,False,63
2021-10-29,21,34.71770905800356,stress,-0.006721490438343802,-0.051279623674508,True,True,False,21
2021-10-29,63,34.71770905800356,stress,0.07734750261705514,-0.07001249814763733,False,True,False,63
2021-11-01,21,13.912317967355667,calm,-0.031225357306606694,-0.05127962367450767,True,True,False,21
2021-11-01,63,13.912317967355667,calm,0.06579984757743818,-0.07001249814763755,False,True,False,63
2021-11-02,21,21.31137558882398,fragile,-0.04363672627719983,-0.06238538409929584,True,True,False,21
2021-11-02,63,21.31137558882398,fragile,0.05969272447175755,-0.07001249814763755,False,True,False,63
2021-11-03,21,10.688284814433956,calm,-0.015392153870825487,-0.06238538409929595,True,True,False,21
2021-11-03,63,10.688284814433956,calm,0.05862748389150596,-0.07001249814763766,False,True,False,63
2021-11-04,21,25.09146953310917,fragile,0.016758636662053572,-0.06238538409929617,False,True,False,21
2021-11-04,63,25.09146953310917,fragile,0.09533366637764562,-0.07001249814763744,False,True,False,63
2021-11-05,21,21.68694688558288,fragile,0.02172406005796579,-0.062385384099295726,False,True,False,21
2021-11-05,63,21.68694688558288,fragile,0.0682472477872409,-0.07001249814763766,False,True,False,63
2021-11-08,21,14.002547728010608,calm,0.02776946713791384,-0.06238538409929595,False,True,False,21
2021-11-08,63,14.002547728010608,calm,0.06882866890789119,-0.07001249814763755,False,True,False,63
2021-11-09,21,15.06689619807204,fragile,0.027714740857180065,-0.06238538409929584,False,True,False,21
2021-11-09,63,15.06689619807204,fragile,0.06539103751187958,-0.07001249814763766,False,True,False,63
2021-11-10,21,18.536221320504875,fragile,0.001176266913651025,-0.06238538409929595,False,True,False,21
2021-11-10,63,18.536221320504875,fragile,0.0558714444735684,-0.07001249814763766,False,True,False,63
2021-11-11,21,7.931353276787985,calm,0.0017382935767353835,-0.06238538409929595,False,True,False,21
2021-11-11,63,7.931353276787985,calm,0.04519555931675456,-0.07001249814763755,False,True,False,63
2021-11-12,21,16.893813459020578,fragile,0.013414303176593867,-0.04934887937988908,False,False,False,21
2021-11-12,63,16.893813459020578,fragile,0.059727859273113415,-0.07001249814763744,False,True,False,63
2021-11-15,21,14.602075123205015,calm,0.005581119261267364,-0.04934887937988908,False,False,False,21
2021-11-15,63,14.602075123205015,calm,0.06824636647554438,-0.07001249814763744,False,True,False,63
2021-11-16,21,18.701061681070666,fragile,0.028298090081893434,-0.04804394184245353,False,False,False,21
2021-11-16,63,18.701061681070666,fragile,0.08917892480880507,-0.07001249814763744,False,True,False,63
2021-11-17,21,23.455671741569525,fragile,0.051989961331076806,-0.04804394184245342,False,False,False,21
2021-11-17,63,23.455671741569525,fragile,0.10347603670595928,-0.07001249814763755,False,True,False,63
2021-11-18,21,21.59707554493867,fragile,0.04510893947705408,-0.04804394184245342,False,False,False,21
2021-11-18,63,21.59707554493867,fragile,0.12113529410445412,-0.07001249814763744,False,True,False,63
2021-11-19,21,15.61935648980956,fragile,0.017427253102001883,-0.04804394184245353,False,False,False,21
2021-11-19,63,15.61935648980956,fragile,0.11584567733339579,-0.07001249814763744,False,True,False,63
2021-11-22,21,23.341989733785816,fragile,0.03236971065070171,-0.04804394184245353,False,False,False,21
2021-11-22,63,23.341989733785816,fragile,0.11054561122254158,-0.07001249814763766,False,True,False,63
2021-11-23,21,9.413602492365222,calm,0.014300003051757715,-0.04804394184245353,False,False,False,21
2021-11-23,63,9.413602492365222,calm,0.08510002136230477,-0.07001249814763755,False,True,False,63
2021-11-24,21,7.7636614095314584,calm,0.0018874906129497937,-0.04804394184245353,False,False,False,21
2021-11-24,63,7.7636614095314584,calm,0.06745472917848394,-0.07001249814763788,False,True,False,63
2021-11-25,21,8.883814497721222,calm,-0.011177560677775089,-0.04804394184245342,True,False,False,21
2021-11-25,63,8.883814497721222,calm,0.0687322510349877,-0.07001249814763766,False,True,False,63
2021-11-26,21,40.73030929943137,stress,0.032625257692707965,-0.034096399416947865,False,False,False,21
2021-11-26,63,40.73030929943137,stress,0.0934038265922903,-0.07001249814763755,False,True,False,63
2021-11-29,21,16.287701057435243,fragile,0.02070493261420836,-0.034096399416947865,False,False,False,21
2021-11-29,63,16.287701057435243,fragile,0.0855469249364218,-0.07001249814763766,False,True,False,63
2021-11-30,21,31.109989582623136,fragile,0.019318775346791828,-0.039842960599560384,False,False,False,21
2021-11-30,63,31.109989582623136,fragile,0.10726998693887935,-0.07001249814763755,False,True,False,63
2021-12-01,21,26.750129514367554,fragile,0.03821203886913005,-0.039842960599560495,False,False,False,21
2021-12-01,63,26.750129514367554,fragile,0.12163977375060697,-0.07001249814763766,False,True,False,63
2021-12-02,21,15.092402264539299,fragile,0.0036841854571114663,-0.039842960599560495,False,False,False,21
2021-12-02,63,15.092402264539299,fragile,0.08433736129608116,-0.07001249814763755,False,True,False,63
2021-12-03,21,14.39807947734659,calm,-0.013718904400267906,-0.04290779810171963,True,False,False,21
2021-12-03,63,14.39807947734659,calm,0.09652584690835164,-0.07001249814763777,False,True,False,63
2021-12-06,21,2.7874270029731836,calm,-0.03330097383665809,-0.04635574942558485,True,False,False,21
2021-12-06,63,2.7874270029731836,calm,0.07786404507831435,-0.07001249814763755,False,True,False,63
2021-12-07,21,5.2121624790846335,calm,-0.06301263101771937,-0.07001249814763777,True,True,False,21
2021-12-07,63,5.2121624790846335,calm,0.06532861576658644,-0.07001249814763777,False,True,False,63
2021-12-08,21,0.7344643036152122,calm,-0.06094048618134995,-0.07001249814763755,True,True,False,21
2021-12-08,63,0.7344643036152122,calm,0.027927099302650138,-0.07001249814763755,False,True,False,63
2021-12-09,21,20.255592364619275,fragile,-0.03367928785943264,-0.07001249814763766,True,True,False,21
2021-12-09,63,20.255592364619275,fragile,0.05042100603733535,-0.07001249814763766,False,True,False,63
2021-12-10,21,6.990705765234805,calm,-0.05109421459787811,-0.07001249814763755,True,True,False,21
2021-12-10,63,6.990705765234805,calm,0.058324450270625494,-0.07001249814763755,False,True,False,63
2021-12-13,21,14.876580383039162,calm,-0.032850256288684876,-0.07001249814763755,True,True,False,21
2021-12-13,63,14.876580383039162,calm,0.05700484566066555,-0.07001249814763755,False,True,False,63
2021-12-14,21,18.19275446376323,fragile,-0.007692242547299499,-0.07001249814763766,True,True,False,21
2021-12-14,63,18.19275446376323,fragile,0.04868549317016857,-0.07001249814763766,False,True,False,63
2021-12-15,21,5.125437436384822,calm,-0.015988313423225042,-0.07001249814763755,True,True,False,21
2021-12-15,63,5.125437436384822,calm,0.027519419101431852,-0.07001249814763755,False,True,False,63
2021-12-16,21,9.028723340382257,calm,-0.012834057276941091,-0.07001249814763777,True,True,False,21
2021-12-16,63,9.028723340382257,calm,0.004693016440791897,-0.07001249814763777,False,True,False,63
2021-12-17,21,11.09513483099987,calm,-0.005043614459382728,-0.05819592714645927,True,True,False,21
2021-12-17,63,11.09513483099987,calm,0.039185266491942095,-0.05819592714645927,False,True,False,63
2021-12-20,21,23.448485347531264,fragile,0.01831681657545614,-0.044291339247866435,False,False,False,21
2021-12-20,63,23.448485347531264,fragile,0.0762375935469517,-0.055805553855938106,False,True,False,63
2021-12-21,21,16.656008695526,fragile,0.02593181749452822,-0.044291339247866324,False,False,False,21
2021-12-21,63,16.656008695526,fragile,0.09179654265502624,-0.055805553855937995,False,True,False,63
2021-12-22,21,5.591548855420139,calm,0.03421079769558122,-0.04429133924786621,False,False,False,21
2021-12-22,63,5.591548855420139,calm,0.10361827964713255,-0.055805553855937884,False,True,False,63
2021-12-23,21,9.940075634074995,calm,0.038175493627885526,-0.044291339247866435,False,False,False,21
2021-12-23,63,9.940075634074995,calm,0.12146752786658066,-0.055805553855937995,False,True,False,63
2021-12-24,21,7.703434859438141,calm,0.032027797776937206,-0.044291339247866435,False,False,False,21
2021-12-24,63,7.703434859438141,calm,0.11948441481483862,-0.055805553855937995,False,True,False,63
2021-12-27,21,2.700243086716412,calm,0.0465551518501095,-0.04429133924786621,False,False,False,21
2021-12-27,63,2.700243086716412,calm,0.12933070459637164,-0.055805553855937995,False,True,False,63
2021-12-28,21,6.465790601204996,calm,0.0626360774191057,-0.039184634673839924,False,False,False,21
2021-12-28,63,6.465790601204996,calm,0.13546410817464016,-0.055805553855938106,False,True,False,63
2021-12-29,21,11.707318910163272,calm,0.07930171519443574,-0.036706393508112,False,False,False,21
2021-12-29,63,11.707318910163272,calm,0.14224441033646373,-0.055805553855937995,False,True,False,63
2021-12-30,21,14.782223035822236,calm,0.06726189061537546,-0.036706393508112,False,False,False,21
2021-12-30,63,14.782223035822236,calm,0.14831345729787104,-0.05580555385593822,False,True,False,63
2021-12-31,21,6.153956612176727,calm,0.07123015960117618,-0.036706393508112,False,False,False,21
2021-12-31,63,6.153956612176727,calm,0.14980156762860086,-0.05580555385593822,False,True,False,63
2022-01-03,21,15.613883946322085,fragile,0.09226459714346213,-0.028319842113601057,False,False,False,21
2022-01-03,63,15.613883946322085,fragile,0.15680974803453185,-0.055805553855937884,False,True,False,63
2022-01-04,21,18.92550545923286,fragile,0.08155069570623019,-0.024806681011082854,False,False,False,21
2022-01-04,63,18.92550545923286,fragile,0.1770613368228664,-0.055805553855937995,False,True,False,63
2022-01-05,21,32.33603934057662,fragile,0.10988669759648917,-0.013376079377575456,False,False,False,21
2022-01-05,63,32.33603934057662,fragile,0.20288367546047925,-0.05580555385593822,False,True,False,63
2022-01-06,21,13.073264776808022,calm,0.10393457667385642,-0.013376079377575456,False,False,False,21
2022-01-06,63,13.073264776808022,calm,0.17026064304452215,-0.055805553855937884,False,True,False,63
2022-01-07,21,10.238736638343992,calm,0.09138809069255549,-0.013376079377575567,False,False,False,21
2022-01-07,63,10.238736638343992,calm,0.15369813847405545,-0.055805553855937995,False,True,False,63
2022-01-10,21,12.887327221285808,calm,0.09956317201436038,-0.013376079377575567,False,False,False,21
2022-01-10,63,12.887327221285808,calm,0.16478717027749767,-0.055805553855937995,False,True,False,63
2022-01-11,21,6.221712693563098,calm,0.08121883123618878,-0.013376079377575678,False,False,False,21
2022-01-11,63,6.221712693563098,calm,0.13866138955437468,-0.055805553855937884,False,True,False,63
2022-01-12,21,0.0,calm,0.07055239479581088,-0.013376079377575456,False,False,False,21
