Date,brazil_drawdown_pressure_weighted,brazil_vol_pressure_weighted,external_brazil_pressure_weighted,global_equity_pressure_weighted,fx_pressure_weighted,vix_pressure_weighted,bsti_raw_score,bsti_0_100,bsti_regime,stress_breadth,active_pressure_channels,dominant_pressure_channel,dominant_pressure_value,brazil_drawdown_pressure,brazil_vol_pressure,external_brazil_pressure,global_equity_pressure,fx_pressure,vix_pressure
2017-03-13,0.06242091029244953,0.0,0.0,0.01596461339597818,0.0,0.0,0.07838552368842772,2.6128507896142574,calm,0.0,0,brazil_drawdown_pressure,0.31210455146224764,0.31210455146224764,0.0,0.0,0.10643075597318788,0.0,0.0
2017-03-14,0.12942440087122747,0.0,0.2241088086821156,0.1773918268260687,0.04741603907245809,0.27573242805289205,0.854073503504762,28.469116783492066,fragile,0.5,3,vix_pressure,1.8382161870192806,0.6471220043561373,0.0,1.120544043410578,1.182612178840458,0.3161069271497206,1.8382161870192806
2017-03-15,0.018109255014193523,0.0,0.0,0.0,0.08316612220438717,0.0,0.1012753772185807,3.3758459072860227,calm,0.0,0,fx_pressure,0.5544408146959144,0.09054627507096762,0.0,0.0,0.0,0.5544408146959144,0.0
2017-03-16,0.09066425654013095,0.0,0.11150726463203933,0.1066062473143475,0.0,0.0,0.3087777684865178,10.292592282883927,calm,0.0,0,global_equity_pressure,0.7107083154289833,0.45332128270065475,0.0,0.5575363231601966,0.7107083154289833,0.0,0.0
2017-03-17,0.2168564681687599,0.027773202681670668,0.21967873717240993,0.09555293851566621,0.13141164026341348,0.0181212626013032,0.7093942494032234,23.646474980107445,fragile,0.5,3,external_brazil_pressure,1.0983936858620496,1.0842823408437994,0.18515468454447112,1.0983936858620496,0.6370195901044414,0.8760776017560898,0.12080841734202134
2017-03-20,0.17224937297373874,0.05585796019718334,0.0,0.07228063700955989,0.0,0.013969009620640366,0.3143569798011223,10.478565993370744,calm,0.16666666666666666,1,brazil_drawdown_pressure,0.8612468648686936,0.8612468648686936,0.3723864013145556,0.0,0.48187091339706595,0.0,0.09312673080426911
2017-03-21,0.3717453522934502,0.12567796265621314,0.29597327956180514,0.44999999999999996,0.0,0.31060620604645856,1.554002800557927,51.8000933519309,extreme_stress,0.8333333333333334,5,global_equity_pressure,3.0,1.8587267614672507,0.8378530843747543,1.4798663978090256,3.0,0.0,2.0707080403097238
2017-03-22,0.3417096863482982,0.13153009488585402,0.0,0.0,0.10842455765644213,0.07777170742884505,0.6594360463194394,21.981201543981314,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.7085484317414907,1.7085484317414907,0.8768672992390267,0.0,0.0,0.7228303843762809,0.5184780495256337
2017-03-23,0.33029821777338286,0.15321402938782266,0.1479016447911221,0.059228091320800105,0.004265832286674178,0.06666470012232173,0.7615725156821237,25.385750522737453,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.651491088866914,1.651491088866914,1.0214268625854845,0.7395082239556106,0.39485394213866737,0.02843888191116119,0.44443133414881153
2017-03-24,0.30303424167189374,0.14203982841941704,0.0,0.04577828463817143,0.3073547803427591,0.0,0.7982071350722413,26.606904502408042,fragile,0.5,3,fx_pressure,2.0490318689517273,1.5151712083594686,0.9469321894627803,0.0,0.3051885642544762,2.0490318689517273,0.0
2017-03-27,0.26224724116716125,0.1470381499361457,0.041213631133327516,0.06212859653470272,0.0,0.0,0.5126276187713372,17.087587292377908,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.3112362058358062,1.3112362058358062,0.9802543329076381,0.20606815566663755,0.4141906435646848,0.0,0.0
2017-03-28,0.2399655597543088,0.16438630997778078,0.053909560110819765,0.0,0.09753272786117136,0.0,0.5557941577040807,18.526471923469355,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.199827798771544,1.199827798771544,1.0959087331852053,0.2695478005540988,0.0,0.6502181857411424,0.0
2017-03-29,0.13276702808285729,0.22005975064047612,0.0,0.0,0.081366983093703,0.0,0.4341937618170364,14.473125393901212,calm,0.16666666666666666,1,brazil_vol_pressure,1.4670650042698408,0.6638351404142864,1.4670650042698408,0.0,0.0,0.54244655395802,0.0
2017-03-30,0.17899624354141683,0.2147782072821279,0.2365135044883355,0.0,0.0,0.04063484218832893,0.6709227975002091,22.36409325000697,fragile,0.5,3,brazil_vol_pressure,1.431854715214186,0.894981217707084,1.431854715214186,1.1825675224416774,0.0,0.0,0.2708989479221929
2017-03-31,0.22022367232271584,0.15255330052240249,0.0,0.11205436076610724,0.15133375219154815,0.23275620759751608,0.8689212934002899,28.964043113342996,fragile,0.6666666666666666,4,vix_pressure,1.5517080506501073,1.1011183616135791,1.0170220034826833,0.0,0.7470290717740483,1.0088916812769877,1.5517080506501073
2017-04-03,0.1832124928777044,0.0927667174358287,0.0,0.08744930190844563,0.0,0.0,0.36342851222197875,12.114283740732624,calm,0.16666666666666666,1,brazil_drawdown_pressure,0.916062464388522,0.916062464388522,0.6184447829055247,0.0,0.5829953460563042,0.0,0.0
2017-04-04,0.1073755670788579,0.12318394270165056,0.0,0.002333165441900573,0.0,0.0,0.23289267522240903,7.763089174080301,calm,0.16666666666666666,1,brazil_vol_pressure,0.8212262846776704,0.5368778353942895,0.8212262846776704,0.0,0.015554436279337154,0.0,0.0
2017-04-05,0.23989744935390958,0.20420873841908316,0.25217612606027173,0.12898605052657014,0.0,0.290097897276318,1.1153662616361526,37.17887538787175,stress,0.8333333333333334,5,vix_pressure,1.9339859818421203,1.1994872467695479,1.3613915894605544,1.2608806303013587,0.8599070035104676,0.0,1.9339859818421203
2017-04-06,0.29791252070287205,0.14489147493725427,0.25598699713095463,0.0,0.14364708854274452,0.0,0.8424380813138255,28.081269377127516,fragile,0.6666666666666666,4,brazil_drawdown_pressure,1.4895626035143603,1.4895626035143603,0.9659431662483619,1.279934985654773,0.0,0.9576472569516302,0.0
2017-04-07,0.26006694910223466,0.14708819118796432,0.0,0.06158342217556148,0.12673253692583272,0.11426302286028278,0.7097341222518759,23.65780407506253,fragile,0.6666666666666666,4,brazil_drawdown_pressure,1.3003347455111733,1.3003347455111733,0.9805879412530956,0.0,0.41055614783707656,0.8448835795055515,0.7617534857352186
2017-04-10,0.22393201773058272,0.15018106133828965,0.0,0.0017353312714169157,0.021514084566807704,0.27034971470395236,0.6677122096110493,22.257073653701642,fragile,0.5,3,vix_pressure,1.8023314313596825,1.1196600886529136,1.0012070755885978,0.0,0.011568875142779439,0.1434272304453847,1.8023314313596825
2017-04-11,0.2298061842819292,0.08834966580010886,0.01619391126429202,0.06761076072708277,0.0,0.20575576336569348,0.6077162854391064,20.25720951463688,fragile,0.3333333333333333,2,vix_pressure,1.3717050891046232,1.149030921409646,0.5889977720007258,0.0809695563214601,0.4507384048472185,0.0,1.3717050891046232
2017-04-12,0.3007888457529301,0.09133129268375759,0.0,0.17825810175271942,0.0316003986748649,0.12188900754742543,0.7238676464116973,24.128921547056578,fragile,0.5,3,brazil_drawdown_pressure,1.5039442287646503,1.5039442287646503,0.6088752845583839,0.0,1.1883873450181295,0.21066932449909934,0.812593383649503
2017-04-13,0.3790623574463219,0.0,0.20605965161660827,0.24526988799714539,0.0,0.01615060620761759,0.846542503267693,28.218083442256432,fragile,0.5,3,brazil_drawdown_pressure,1.8953117872316092,1.8953117872316092,0.0,1.0302982580830413,1.635132586647636,0.0,0.10767070805078395
2017-04-14,0.36279327595811595,0.0,0.0,0.018162312247953245,0.11656864947159626,0.0,0.4975242376776654,16.58414125592218,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.8139663797905796,1.8139663797905796,0.0,0.0,0.12108208165302164,0.7771243298106417,0.0
2017-04-17,0.20369549464508452,0.04242315515323646,0.0,0.0,0.012847305584585704,0.0,0.2589659553829067,8.632198512763555,calm,0.16666666666666666,1,brazil_drawdown_pressure,1.0184774732254225,1.0184774732254225,0.28282103435490974,0.0,0.0,0.08564870389723803,0.0
2017-04-18,0.22767461854406226,0.01789625229545817,0.05475120372546646,0.12501573718438744,0.0,0.0,0.42533781174937435,14.177927058312479,calm,0.3333333333333333,2,brazil_drawdown_pressure,1.1383730927203113,1.1383730927203113,0.11930834863638781,0.2737560186273323,0.8334382478959163,0.0,0.0
2017-04-19,0.2957521441489007,0.0,0.2523973262549921,0.08247314994190512,0.0,0.09427464538798627,0.7248972657337842,24.16324219112614,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.4787607207445035,1.4787607207445035,0.0,1.2619866312749606,0.5498209996127008,0.0,0.6284976359199085
2017-04-20,0.25581679574516614,0.0,0.13936232542229074,0.0,0.24708001819767136,0.0,0.6422591393651282,21.408637978837607,fragile,0.3333333333333333,2,fx_pressure,1.6472001213178091,1.2790839787258306,0.0,0.6968116271114537,0.0,1.6472001213178091,0.0
2017-04-21,0.2485790585095401,0.0,0.007364073131170279,0.12834539388563607,0.0,0.08879128687834638,0.47307981240469277,15.769327080156426,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.2428952925477004,1.2428952925477004,0.0,0.036820365655851395,0.8556359592375739,0.0,0.5919419125223092
2017-04-24,0.16131064892795707,0.0,0.0,0.0,0.0,0.0,0.16131064892795707,5.377021630931902,calm,0.16666666666666666,1,brazil_drawdown_pressure,0.8065532446397853,0.8065532446397853,0.0,0.0,0.0,0.0,0.0
2017-04-25,0.0805022917398661,0.0,0.07068515312050067,0.0,0.0,0.0,0.15118744486036678,5.039581495345559,calm,0.0,0,brazil_drawdown_pressure,0.40251145869933047,0.40251145869933047,0.0,0.35342576560250333,0.0,0.0,0.0
2017-04-26,0.09752518419760899,0.0,0.1027703517911896,0.04501618008626894,0.12077474388097582,0.01596287155304976,0.3820493315090931,12.73497771696977,calm,0.16666666666666666,1,fx_pressure,0.8051649592065055,0.4876259209880449,0.0,0.5138517589559479,0.30010786724179295,0.8051649592065055,0.1064191436869984
2017-04-27,0.13117406153627717,0.0,0.05732056300427818,0.0,0.14001774145180912,0.0,0.32851236599236444,10.95041219974548,calm,0.16666666666666666,1,fx_pressure,0.9334516096787274,0.6558703076813858,0.0,0.2866028150213909,0.0,0.9334516096787274,0.0
2017-04-28,0.04679108686797137,0.0,0.0,0.10103123163564305,0.05500947105975817,0.11723814533065785,0.32006993489403046,10.668997829801015,calm,0.16666666666666666,1,vix_pressure,0.781587635537719,0.23395543433985685,0.0,0.0,0.6735415442376204,0.3667298070650545,0.781587635537719
2017-05-01,0.04329199491592331,0.0,0.0,0.0,0.0,0.0,0.04329199491592331,1.4430664971974436,calm,0.0,0,brazil_drawdown_pressure,0.21645997457961655,0.21645997457961655,0.0,0.0,0.0,0.0,0.0
2017-05-02,0.0,0.0,0.0,0.015265182072773407,0.0,0.12400791530474116,0.13927309737751456,4.642436579250486,calm,0.16666666666666666,1,vix_pressure,0.8267194353649411,0.0,0.0,0.0,0.10176788048515606,0.0,0.8267194353649411
2017-05-03,0.0,0.0,0.12308597255155602,0.06576636669530858,0.0,0.019160892989017977,0.20801323223588258,6.933774407862753,calm,0.0,0,external_brazil_pressure,0.6154298627577801,0.0,0.0,0.6154298627577801,0.43844244463539056,0.0,0.12773928659345318
2017-05-04,0.09687550338149639,0.0,0.3330780911901391,0.0,0.06865538135621194,0.0,0.4986089759278475,16.620299197594914,fragile,0.16666666666666666,1,external_brazil_pressure,1.6653904559506953,0.48437751690748193,0.0,1.6653904559506953,0.0,0.4577025423747463,0.0
2017-05-05,0.0,0.029021664352899483,0.0,0.0,0.1318048999366141,0.02620810631787122,0.1870346706073848,6.234489020246159,calm,0.16666666666666666,1,fx_pressure,0.8786993329107606,0.0,0.19347776235266323,0.0,0.0,0.8786993329107606,0.17472070878580814
2017-05-08,0.004112036597135905,0.03141326607843282,0.14780513315510943,0.03263163629580551,0.0,0.0,0.21596207212648366,7.198735737549455,calm,0.0,0,external_brazil_pressure,0.7390256657755472,0.020560182985679527,0.2094217738562188,0.7390256657755472,0.21754424197203673,0.0,0.0
2017-05-09,0.0,0.05945668331233574,0.0,0.055256225793237114,0.10478860611315954,0.050313441916189534,0.26981495713492193,8.993831904497398,calm,0.0,0,fx_pressure,0.6985907074210637,0.0,0.39637788874890495,0.0,0.36837483862158077,0.6985907074210637,0.3354229461079302
2017-05-10,0.0,0.10972084634219238,0.0,0.0,0.0,0.06391331115265353,0.1736341574948459,5.787805249828196,calm,0.0,0,brazil_vol_pressure,0.7314723089479492,0.0,0.7314723089479492,0.0,0.0,0.0,0.42608874101769023
2017-05-11,0.0,0.04855449547519168,0.0,0.08997456280095105,0.0,0.09729097777889846,0.2358200360550412,7.860667868501374,calm,0.0,0,vix_pressure,0.6486065185259897,0.0,0.3236966365012779,0.0,0.599830418673007,0.0,0.6486065185259897
2017-05-12,0.0,0.0,0.0,0.07401839032529763,0.0,0.0,0.07401839032529763,2.4672796775099206,calm,0.0,0,global_equity_pressure,0.4934559355019842,0.0,0.0,0.0,0.4934559355019842,0.0,0.0
2017-05-15,0.0,0.0,0.0,0.0,0.22357002004394724,0.006798376014836829,0.23036839605878406,7.678946535292802,calm,0.16666666666666666,1,fx_pressure,1.4904668002929817,0.0,0.0,0.0,0.0,1.4904668002929817,0.04532250676557886
2017-05-16,0.0,0.0,0.0,0.04750466054575096,0.0,0.05965870889186153,0.10716336943761248,3.572112314587083,calm,0.0,0,vix_pressure,0.39772472594574354,0.0,0.0,0.0,0.3166977369716731,0.0,0.39772472594574354
2017-05-17,0.0,0.0,0.17821807850732868,0.44999999999999996,0.0,0.44999999999999996,1.0782180785073285,35.94060261691095,stress,0.5,3,global_equity_pressure,3.0,0.0,0.0,0.8910903925366433,3.0,0.0,3.0
2017-05-18,0.4623809915024059,0.44999999999999996,0.6000000000000001,0.0,0.2129666712693983,0.0,1.7253476627718043,57.51158875906014,extreme_stress,0.6666666666666666,4,brazil_vol_pressure,3.0,2.3119049575120294,3.0,3.0,0.0,1.4197778084626553,0.0
2017-05-19,0.3355526412216182,0.44999999999999996,0.0,0.0,0.44999999999999996,0.0,1.2355526412216182,41.18508804072061,stress,0.5,3,brazil_vol_pressure,3.0,1.677763206108091,3.0,0.0,0.0,3.0,0.0
2017-05-22,0.4632870828304374,0.44999999999999996,0.21718970481745725,0.0,0.0,0.0,1.1304767876478947,37.68255958826316,stress,0.5,3,brazil_vol_pressure,3.0,2.316435414152187,3.0,1.0859485240872861,0.0,0.0,0.0
2017-05-23,0.2933251334885047,0.44999999999999996,0.0,0.0,0.029409524807057774,0.0,0.7727346582955625,25.757821943185416,fragile,0.3333333333333333,2,brazil_vol_pressure,3.0,1.4666256674425233,3.0,0.0,0.0,0.1960634987137185,0.0
2017-05-24,0.22861394268172744,0.44999999999999996,0.0,0.0,0.0,0.0,0.6786139426817274,22.62046475605758,fragile,0.3333333333333333,2,brazil_vol_pressure,3.0,1.1430697134086372,3.0,0.0,0.0,0.0,0.0
2017-05-25,0.20604434407953953,0.44805136449842153,0.07057858855839799,0.0,0.008282657848193448,0.0,0.7329569549845526,24.431898499485087,fragile,0.3333333333333333,2,brazil_vol_pressure,2.9870090966561436,1.0302217203976975,2.9870090966561436,0.35289294279198996,0.0,0.05521771898795633,0.0
2017-05-26,0.11377860089069017,0.4171775816779944,0.0,0.019303230606014517,0.0,0.0,0.5502594131746991,18.341980439156636,fragile,0.16666666666666666,1,brazil_vol_pressure,2.7811838778532962,0.5688930044534508,2.7811838778532962,0.0,0.1286882040400968,0.0,0.0
2017-05-29,0.13689956042479726,0.3827507881290056,0.0,0.006707879217167942,0.0,0.001081846240324699,0.5274400740112956,17.581335800376518,fragile,0.16666666666666666,1,brazil_vol_pressure,2.5516719208600374,0.6844978021239863,2.5516719208600374,0.0,0.04471919478111962,0.0,0.007212308268831327
2017-05-30,0.1117357041791972,0.3587150959433439,0.0,0.038303447953726734,0.2502537242090157,0.10074300866195628,0.8597509809472398,28.658366031574662,fragile,0.3333333333333333,2,brazil_vol_pressure,2.391433972955626,0.558678520895986,2.391433972955626,0.0,0.25535631969151157,1.6683581613934382,0.6716200577463752
2017-05-31,0.2835302611714898,0.3322460741460118,0.06504593095982769,0.017386413458734193,0.0,0.0008311325117100068,0.6990398122477735,23.30132707492578,fragile,0.3333333333333333,2,brazil_vol_pressure,2.2149738276400788,1.4176513058574487,2.2149738276400788,0.32522965479913846,0.11590942305822795,0.0,0.005540883411400045
2017-06-01,0.311986078248376,0.3131474180558165,0.1065687328195833,0.0,0.0,0.0,0.7317022291237758,24.39007430412586,fragile,0.3333333333333333,2,brazil_vol_pressure,2.0876494537054433,1.5599303912418798,2.0876494537054433,0.5328436640979165,0.0,0.0,0.0
2017-06-02,0.2891523637264572,0.2866955686636827,0.005370199432961629,0.0,0.07326962478075899,0.0,0.6544877566038605,21.816258553462017,fragile,0.3333333333333333,2,brazil_vol_pressure,1.9113037910912178,1.445761818632286,1.9113037910912178,0.026850997164808144,0.0,0.48846416520506,0.0
2017-06-05,0.2674098757955151,0.26333414550910184,0.06646949513294605,0.04247862836244664,0.0,0.05721140133751706,0.6969035461375267,23.230118204584222,fragile,0.3333333333333333,2,brazil_vol_pressure,1.755560970060679,1.3370493789775755,1.755560970060679,0.3323474756647302,0.28319085574964425,0.0,0.38140934225011375
2017-06-06,0.19794698758820725,0.255816318344387,0.0,0.11950510142721518,0.14837106122286695,0.06593320586369175,0.7875726744463681,26.252422481545608,fragile,0.6666666666666666,4,brazil_vol_pressure,1.7054421222959135,0.9897349379410362,1.7054421222959135,0.0,0.7967006761814346,0.9891404081524464,0.43955470575794503
2017-06-07,0.16334569251619938,0.24039839779004998,0.0,0.0,0.0,0.0,0.40374409030624936,13.458136343541646,calm,0.3333333333333333,2,brazil_vol_pressure,1.602655985267,0.8167284625809969,1.602655985267,0.0,0.0,0.0,0.0
2017-06-08,0.217838161150952,0.22054428112954408,0.0269305758641781,0.0,0.0,0.0,0.46531301814467413,15.510433938155805,fragile,0.3333333333333333,2,brazil_vol_pressure,1.470295207530294,1.08919080575476,1.470295207530294,0.13465287932089048,0.0,0.0,0.0
2017-06-09,0.27103710682676113,0.21230408860226518,0.1183265563571871,0.06609697694294712,0.0,0.09353572445252664,0.7613004531816873,25.376681772722907,fragile,0.3333333333333333,2,brazil_vol_pressure,1.415360590681768,1.3551855341338057,1.415360590681768,0.5916327817859355,0.44064651295298085,0.0,0.6235714963501776
2017-06-12,0.32934578110658036,0.20016037634327902,0.06998459148378176,0.019223306292058418,0.0,0.1218011372333338,0.7405151924590334,24.683839748634448,fragile,0.5,3,brazil_drawdown_pressure,1.6467289055329017,1.6467289055329017,1.3344025089551934,0.3499229574189088,0.12815537528038945,0.0,0.8120075815555587
2017-06-13,0.29688436050538797,0.19221602284796588,0.0,0.0,0.42995029992775496,0.0,0.9190506832811087,30.63502277603696,fragile,0.5,3,fx_pressure,2.8663353328517,1.4844218025269398,1.2814401523197725,0.0,0.0,2.8663353328517,0.0
2017-06-14,0.27927760430100507,0.18527571662741346,0.0,0.058390773338313814,0.0,0.033300399159133846,0.5562444934258661,18.541483114195536,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.3963880215050253,1.3963880215050253,1.2351714441827564,0.0,0.38927182225542545,0.0,0.22200266106089234
2017-06-15,0.2698789057818142,0.17480617385025377,0.050603091919036905,0.07971259814270944,0.0,0.03863781418435612,0.6136385838781704,20.45461946260568,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.3493945289090712,1.3493945289090712,1.165374492335025,0.2530154595951845,0.5314173209513963,0.0,0.2575854278957075
2017-06-16,0.2962081947698072,0.0,0.0,0.016569840895518738,0.0,0.0,0.3127780356653259,10.425934522177531,calm,0.16666666666666666,1,brazil_drawdown_pressure,1.481040973849036,1.481040973849036,0.0,0.0,0.11046560597012493,0.0,0.0
2017-06-19,0.23549567731480647,0.0,0.0133575080787127,0.0,0.03506687637600818,0.0,0.28392006176952733,9.464002058984244,calm,0.16666666666666666,1,brazil_drawdown_pressure,1.1774783865740324,1.1774783865740324,0.0,0.0667875403935635,0.0,0.23377917584005453,0.0
2017-06-20,0.37541663403954273,0.0,0.20361487546586537,0.2544285341169577,0.0,0.08399863228592479,0.9174586759082906,30.581955863609682,fragile,0.5,3,brazil_drawdown_pressure,1.8770831701977135,1.8770831701977135,0.0,1.0180743773293268,1.696190227446385,0.0,0.5599908819061653
2017-06-21,0.355833133062455,0.0,0.0,0.032177053995072216,0.12683559927600668,0.0,0.5148457863335338,17.161526211117796,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.779165665312275,1.779165665312275,0.0,0.0,0.21451369330048145,0.8455706618400446,0.0
2017-06-22,0.28366366896033907,0.0,0.0,0.0395672462427008,0.011886787825517052,0.0,0.3351177030285569,11.170590100951898,calm,0.16666666666666666,1,brazil_drawdown_pressure,1.4183183448016952,1.4183183448016952,0.0,0.0,0.2637816416180053,0.07924525217011368,0.0
2017-06-23,0.2992890509956303,0.0,0.007937005371560647,0.0,0.007446646305290068,0.0,0.31467270267248104,10.489090089082701,calm,0.16666666666666666,1,brazil_drawdown_pressure,1.4964452549781515,1.4964452549781515,0.0,0.039685026857803236,0.0,0.04964430870193379,0.0
2017-06-26,0.17127079346414215,0.0,0.0,0.0,0.0,0.0,0.17127079346414215,5.709026448804738,calm,0.16666666666666666,1,brazil_drawdown_pressure,0.8563539673207107,0.8563539673207107,0.0,0.0,0.0,0.0,0.0
2017-06-27,0.21806619900532576,0.0,0.05505791620618107,0.28797867737596894,0.0,0.20268511269771122,0.763787905285187,25.459596842839566,fragile,0.5,3,global_equity_pressure,1.9198578491731264,1.0903309950266287,0.0,0.27528958103090534,1.9198578491731264,0.0,1.3512340846514082
2017-06-28,0.1913123668346501,0.0,0.0,0.0,0.04363632687676925,0.0,0.23494869371141935,7.831623123713978,calm,0.16666666666666666,1,brazil_drawdown_pressure,0.9565618341732505,0.9565618341732505,0.0,0.0,0.0,0.2909088458451283,0.0
2017-06-29,0.17034743089810497,0.0,0.0,0.29779676058506654,0.0,0.23862798934374796,0.7067721808269195,23.55907269423065,fragile,0.5,3,global_equity_pressure,1.9853117372337772,0.8517371544905248,0.0,0.0,1.9853117372337772,0.0,1.5908532622916531
2017-06-30,0.07992113062665317,0.0,0.0,0.0,0.06096264574696346,0.0,0.14088377637361663,4.6961258791205545,calm,0.0,0,fx_pressure,0.40641763831308975,0.3996056531332658,0.0,0.0,0.0,0.40641763831308975,0.0
2017-07-03,0.060747488277994394,0.0,0.0,0.0,0.0,0.004167779123541598,0.064915267401536,2.1638422467178664,calm,0.0,0,brazil_drawdown_pressure,0.30373744138997194,0.30373744138997194,0.0,0.0,0.0,0.0,0.027785194156943988
2017-07-04,0.05301360320301995,0.0,0.0,0.01735750063853051,0.34612755910374526,0.0,0.4164986629452957,13.88328876484319,calm,0.16666666666666666,1,fx_pressure,2.307517060691635,0.2650680160150997,0.0,0.0,0.11571667092353674,2.307517060691635,0.0
2017-07-05,0.06148225590815107,0.0,0.0,0.0,0.015488332139583857,0.0,0.07697058804773492,2.5656862682578305,calm,0.0,0,brazil_drawdown_pressure,0.3074112795407553,0.3074112795407553,0.0,0.0,0.0,0.10325554759722572,0.0
2017-07-06,0.12391891548538546,0.0,0.04592669738003744,0.2988218355034166,0.0,0.2271587139088297,0.6958261622776692,23.19420540925564,fragile,0.3333333333333333,2,global_equity_pressure,1.9921455700227775,0.6195945774269273,0.0,0.2296334869001872,1.9921455700227775,0.0,1.5143914260588647
2017-07-07,0.11221619844047447,0.0,0.0,0.0,0.02011988791452374,0.0,0.13233608635499822,4.411202878499941,calm,0.0,0,brazil_drawdown_pressure,0.5610809922023723,0.5610809922023723,0.0,0.0,0.0,0.13413258609682494,0.0
2017-07-10,0.06485541177098965,0.0,0.0,0.0,0.0,0.0,0.06485541177098965,2.161847059032988,calm,0.0,0,brazil_drawdown_pressure,0.32427705885494823,0.32427705885494823,0.0,0.0,0.0,0.0,0.0
2017-07-11,0.0,0.0,0.0,0.04678975733216895,0.0,0.0,0.04678975733216895,1.559658577738965,calm,0.0,0,global_equity_pressure,0.31193171554779303,0.0,0.0,0.0,0.31193171554779303,0.0,0.0
2017-07-12,0.0,0.0,0.0,0.0,0.20093991596552904,0.0,0.20093991596552904,6.697997198850968,calm,0.16666666666666666,1,fx_pressure,1.3395994397701936,0.0,0.0,0.0,0.0,1.3395994397701936,0.0
2017-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-14,0.0,0.0,0.0,0.0,0.003935645014252012,0.0,0.003935645014252012,0.13118816714173373,calm,0.0,0,fx_pressure,0.026237633428346747,0.0,0.0,0.0,0.0,0.026237633428346747,0.0
2017-07-17,0.0,0.0,0.0054996109892563,0.032322263023753475,0.0,0.061773045783036586,0.09959491979604637,3.319830659868212,calm,0.0,0,vix_pressure,0.41182030522024393,0.0,0.0,0.0274980549462815,0.21548175349168983,0.0,0.41182030522024393
2017-07-18,0.0,0.0,0.0,0.007817066630887616,0.006897239880343573,0.01621426474208183,0.03092857125331302,1.030952375110434,calm,0.0,0,vix_pressure,0.10809509828054553,0.0,0.0,0.0,0.05211377753925077,0.04598159920229049,0.10809509828054553
2017-07-19,0.0,0.0,0.03951527951405685,0.0,0.0,0.0,0.03951527951405685,1.317175983801895,calm,0.0,0,external_brazil_pressure,0.19757639757028425,0.0,0.0,0.19757639757028425,0.0,0.0,0.0
2017-07-20,0.0,0.0,0.0,0.009913637877472502,0.0,0.0,0.009913637877472502,0.33045459591575005,calm,0.0,0,global_equity_pressure,0.06609091918315002,0.0,0.0,0.0,0.06609091918315002,0.0,0.0
2017-07-21,0.0,0.0,0.051273127993818016,0.052085368883096304,0.0,0.0,0.10335849687691431,3.445283229230477,calm,0.0,0,global_equity_pressure,0.34723579255397535,0.0,0.0,0.25636563996909006,0.34723579255397535,0.0,0.0
2017-07-24,0.0,0.0,0.0,0.030153650989965995,0.16098185095051115,0.012919622660422982,0.20405512460090014,6.801837486696671,calm,0.16666666666666666,1,fx_pressure,1.0732123396700743,0.0,0.0,0.0,0.20102433993310664,1.0732123396700743,0.08613081773615322
2017-07-25,0.0,0.0,0.03330375276403297,0.0,0.0,0.0,0.03330375276403297,1.1101250921344321,calm,0.0,0,external_brazil_pressure,0.16651876382016484,0.0,0.0,0.16651876382016484,0.0,0.0,0.0
2017-07-26,0.0,0.0,0.0,0.022571883644177535,0.07223034929508755,0.03224474814869435,0.12704698108795942,4.234899369598647,calm,0.0,0,fx_pressure,0.4815356619672504,0.0,0.0,0.0,0.1504792242945169,0.4815356619672504,0.21496498765796235
2017-07-27,0.0,0.0,0.0009330923128672354,0.05397690194513578,0.0,0.09489274521563162,0.14980273947363465,4.993424649121155,calm,0.0,0,vix_pressure,0.6326183014375442,0.0,0.0,0.004665461564336177,0.3598460129675719,0.0,0.6326183014375442
2017-07-28,0.0,0.0,0.0,0.06139673079293537,0.040806741911475174,0.02930551332052756,0.1315089860249381,4.383632867497936,calm,0.0,0,global_equity_pressure,0.40931153861956915,0.0,0.0,0.0,0.40931153861956915,0.27204494607650115,0.19537008880351708
2017-07-31,0.0,0.0,0.0,0.04102185725505586,0.06557414120638425,0.0,0.1065959984614401,3.55319994871467,calm,0.0,0,fx_pressure,0.437160941375895,0.0,0.0,0.0,0.27347904836703907,0.437160941375895,0.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-02,0.0,0.0,0.0,0.0036526021168775324,0.0,0.03121445609266649,0.03486705820954402,1.1622352736514674,calm,0.0,0,vix_pressure,0.20809637395110994,0.0,0.0,0.0,0.02435068077918355,0.0,0.20809637395110994
